-1.9999999999999991,-1.9999999999999991,-1.9999999999999991,-1.9999999999999991
ironing,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
capacity,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
updatedwe,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
daytime,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
bikes,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
borrow,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
raddison,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
blu,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
subtle,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
affected,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
locked,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
ceremony,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
fuse,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
power,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
randomly,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
longas,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
1030pm,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
nighteven,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
brags,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
communicated,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
slipping,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
intersted,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
providing,-15.106235761615748,-14.153235338689413,-13.174405586225934,-14.86978660094578
btw,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
pillowcases,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
improvement,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
payed,-15.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
desirable,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
language,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
gouging,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
54,-15.106235761615748,-12.831307243802051,-14.75936808694709,-14.86978660094578
3035,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
ultra,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
naan,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
dips,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
orange,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.284824100224624
bark,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
conventioneers,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
moderate,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
specifics,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
outline,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
oneday,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
yep,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
57,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
enduring,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
saturdays,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
bedsthe,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
hardpillows,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
undoubtably,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
akk,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
modernlooking,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
bellhops,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
seating,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.284824100224624
farther,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
andi,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
daily,-15.106235761615748,-14.153235338689413,-13.174405586225934,-12.86978660094578
managment,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
bartenders,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
visibly,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
stressed,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
accomodated,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
emailed,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
outmoded,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
combine,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
produce,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
fivestar,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
classiest,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
expansive,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
upholstery,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
frayed,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
lists,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
displays,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
message,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
remarked,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
updating,-15.106235761615748,-13.153235338689413,-14.75936808694709,-13.284824100224624
blame,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
instance,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
configurations,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
cubby,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
unusually,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
tall,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
niftyc,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
grease,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
hands,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
tools,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
basics,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
gladly,-15.106235761615748,-14.153235338689413,-13.75936808694709,-13.284824100224624
forgone,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
15day,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
250night,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
inconvenient,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
effect,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
clientele,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
rambunctious,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
keeper,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
hurried,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
blower,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
accompanied,-15.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
ward,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
cleaver,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
cuddle,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
fraternity,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
plumbing,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
fill,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
camera,-15.106235761615748,-14.153235338689413,-13.75936808694709,-14.86978660094578
errors,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
aquarium,-15.106235761615748,-14.153235338689413,-11.589443085504778,-13.86978660094578
34th,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
reviewer,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
join,-15.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
signed,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
puzzled,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
58night,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
kidfriendly,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
underground,-15.106235761615748,-13.568272837968257,-13.75936808694709,-13.86978660094578
tunnel,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
connects,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
42nd,-15.106235761615748,-14.153235338689413,-13.75936808694709,-12.86978660094578
victims,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
bitten,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
sides,-15.106235761615748,-13.153235338689413,-14.75936808694709,-13.284824100224624
necks,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
hips,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
claw,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
3405,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
nearest,-15.106235761615748,-13.568272837968257,-13.75936808694709,-14.86978660094578
fooled,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
80s,-15.106235761615748,-13.568272837968257,-14.75936808694709,-14.86978660094578
boys,-15.106235761615748,-13.153235338689413,-14.75936808694709,-13.284824100224624
sully,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
sf,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
annual,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
anyplace,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
appropriate,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
failure,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
redecorated,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
unusual,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.284824100224624
higrise,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
radient,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
circulation,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
prop,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
suffocated,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
comment,-15.106235761615748,-14.153235338689413,-14.75936808694709,-12.547858506058416
critical,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
warranted,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
slightly,-15.106235761615748,-13.153235338689413,-14.75936808694709,-13.284824100224624
hopefilthy,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
suposedly,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
holder,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
1300,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
resetting,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
kudos,-15.106235761615748,-14.153235338689413,-13.75936808694709,-13.86978660094578
rocco,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
hops,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
58,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
nonchalantly,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
delivey,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
rerun,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
nbc,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
slices,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
honeydew,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
pits,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
isabsent,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
decked,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
prom,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
direct,-15.106235761615748,-13.153235338689413,-14.75936808694709,-14.86978660094578
ripoff,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
steer,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
tremendously,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
computerized,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
seated,-15.106235761615748,-14.153235338689413,-14.75936808694709,-14.86978660094578
server,-15.106235761615748,-14.153235338689413,-14.75936808694709,-13.86978660094578
